OPENSFM_TRACKS_VERSION_v1
DJI_0023.JPG	215	373	0.426329	0.205788	0.00508401	69	83	128
DJI_0023.JPG	212	961	0.373819	0.147846	0.00677743	227	215	225
DJI_0023.JPG	218	1100	0.376757	-0.0963488	0.00771469	169	177	117
DJI_0023.JPG	131	1094	0.449712	-0.141305	0.00767504	199	206	152
DJI_0023.JPG	130	332	0.321082	0.0663507	0.00500165	101	103	126
DJI_0023.JPG	137	1366	0.46298	-0.137085	0.0105758	173	184	118
DJI_0023.JPG	499	1440	0.450176	0.120131	0.0123327	186	194	121
DJI_0023.JPG	495	385	0.420257	0.170514	0.00509492	93	102	141
DJI_0023.JPG	491	1411	0.467885	-0.164133	0.0117581	177	194	124
DJI_0023.JPG	492	789	0.304223	-0.0558327	0.00616814	221	214	230
DJI_0023.JPG	24	186	0.431338	-0.154156	0.00477471	183	186	129
DJI_0023.JPG	21	552	0.34147	-0.0141431	0.00542921	207	205	164
DJI_0023.JPG	399	1562	0.317303	-0.125664	0.0162345	228	218	229
DJI_0023.JPG	28	1296	0.327668	-0.0928054	0.00962579	220	210	208
DJI_0023.JPG	29	74	0.349906	0.197875	0.00463537	176	155	160
DJI_0023.JPG	407	1085	0.294238	-0.103048	0.00762193	222	214	229
DJI_0023.JPG	405	1425	0.299821	-0.0385288	0.0121194	85	96	141
DJI_0023.JPG	347	772	0.335247	-0.0502799	0.00614095	199	197	159
DJI_0023.JPG	341	1373	0.431161	0.151792	0.0108031	109	112	145
DJI_0023.JPG	545	395	0.358733	0.164619	0.00511768	233	220	230
DJI_0023.JPG	280	698	0.354117	0.255399	0.0059245	209	204	172
DJI_0023.JPG	283	1363	0.401748	0.115859	0.0105055	160	174	99
DJI_0023.JPG	282	669	0.340022	-0.13696	0.00581098	199	196	161
DJI_0023.JPG	286	128	0.276624	0.00366447	0.00470107	59	70	115
DJI_0023.JPG	523	624	0.366398	0.136482	0.00563497	233	221	231
DJI_0023.JPG	263	678	0.417953	-0.0222788	0.00581756	217	215	164
DJI_0023.JPG	262	511	0.400442	-0.0025013	0.00534432	203	204	147
DJI_0023.JPG	261	442	0.339419	-0.147551	0.00521239	197	194	161
DJI_0023.JPG	267	1547	0.426978	0.22692	0.0158364	54	75	56
DJI_0023.JPG	55	1570	0.410498	0.154488	0.0167331	242	230	240
DJI_0023.JPG	378	1056	0.382874	-0.127223	0.00748297	206	208	158
DJI_0023.JPG	416	1609	0.377344	0.185264	0.0210156	218	197	202
DJI_0023.JPG	534	245	0.420322	-0.0348824	0.00487506	201	207	145
DJI_0023.JPG	533	700	0.354117	0.255399	0.0059245	209	204	172
DJI_0023.JPG	370	1177	0.449141	0.155101	0.00815967	94	99	131
DJI_0023.JPG	294	1431	0.401489	-0.141598	0.0121731	216	211	179
DJI_0023.JPG	295	829	0.377589	-0.187964	0.0062767	195	198	145
DJI_0023.JPG	292	719	0.297595	0.0105617	0.00598472	196	192	209
DJI_0023.JPG	374	1169	0.334337	0.0229794	0.00811102	79	87	74
DJI_0023.JPG	319	790	0.309449	-0.0874116	0.00616831	216	209	225
DJI_0023.JPG	198	1519	0.483126	-0.0465636	0.0145875	97	114	70
DJI_0023.JPG	191	302	0.4492	0.175798	0.00495696	237	228	247
DJI_0023.JPG	315	80	0.418346	-0.181399	0.00464033	226	221	179
DJI_0023.JPG	114	142	0.441413	-0.0515801	0.00472519	201	206	148
DJI_0023.JPG	88	1038	0.438349	-0.0312239	0.00738481	201	200	144
DJI_0023.JPG	390	922	0.422056	-0.0718039	0.00656756	193	199	139
DJI_0023.JPG	397	1262	0.352817	-0.177781	0.00912792	222	219	186
DJI_0023.JPG	277	1586	0.361033	0.0840435	0.0181531	185	183	124
DJI_0023.JPG	80	1219	0.487716	0.227645	0.00847461	219	209	220
DJI_0023.JPG	84	1318	-0.185664	0.0633687	0.00993498	39	59	24
DJI_0023.JPG	141	412	0.348496	0.0464965	0.0051386	207	207	157
DJI_0023.JPG	524	176	0.463278	0.231898	0.00476704	227	217	218
DJI_0023.JPG	3	167	0.374787	-0.200449	0.00475431	193	201	150
DJI_0023.JPG	369	214	0.328891	0.0321579	0.00481126	60	74	51
DJI_0023.JPG	421	1707	0.410683	0.211332	0.0449467	58	76	60
DJI_0023.JPG	422	870	0.477614	-0.0500885	0.00639586	92	108	63
DJI_0023.JPG	362	473	0.415693	0.214136	0.00526062	45	62	54
DJI_0023.JPG	361	539	0.368892	-0.0509885	0.00539972	190	191	134
DJI_0023.JPG	449	279	0.322998	-0.0947351	0.00493122	225	214	228
DJI_0023.JPG	443	486	0.41296	0.187498	0.00527806	75	87	129
DJI_0023.JPG	442	1567	0.404044	-0.175449	0.0165257	233	227	203
DJI_0023.JPG	441	1079	0.281176	-0.00983309	0.00759063	58	71	123
DJI_0023.JPG	305	1210	0.394657	0.173351	0.0083756	125	125	153
DJI_0023.JPG	445	593	0.400341	0.125495	0.00551647	214	205	198
DJI_0023.JPG	244	185	0.431338	-0.154156	0.00477471	183	186	129
DJI_0023.JPG	382	857	0.325791	0.106331	0.00636522	165	159	173
DJI_0023.JPG	241	547	0.391172	-0.134936	0.00542453	193	196	143
DJI_0023.JPG	240	1353	0.449985	-0.157667	0.0103646	213	214	170
DJI_0023.JPG	106	613	0.310127	-0.132811	0.00560018	224	214	225
DJI_0023.JPG	39	653	0.370273	0.172665	0.00575544	239	226	236
DJI_0023.JPG	33	82	0.468876	-0.187541	0.00464552	192	197	139
DJI_0023.JPG	30	117	0.448274	0.151051	0.00469204	99	98	116
DJI_0023.JPG	36	463	0.437648	-0.211677	0.00524745	208	210	161
DJI_0023.JPG	438	667	0.319445	0.0741399	0.00580768	222	211	225
DJI_0023.JPG	384	1487	0.380991	-0.0562111	0.0134647	184	188	127
